pretrained,control,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_loso,cbramod_loso_randinit,Brier,9,0.7180968247854236,0.7485638982411387,-0.0304670734557152,8,0.02734375,0.00390625,0.109375
labram_loso,labram_loso_randinit,Brier,9,0.7463556693441223,0.7466373638521148,-0.00028169450799240024,3,0.49609375,0.00390625,0.5669642857142857
cbramod_loso,cbramod_loso_randinit,ECE,9,0.11579948490685976,0.0888197682097548,0.026979716697104947,1,0.07421875,0.00390625,0.19791666666666666
labram_loso,labram_loso_randinit,ECE,9,0.08401199656687484,0.08235073457755526,0.0016612619893195757,4,0.91015625,0.00390625,0.91015625
cbramod_loso,cbramod_loso_randinit,NLL,9,1.3346781939928212,1.3835591030914394,-0.048880909098618246,6,0.12890625,0.00390625,0.2578125
labram_loso,labram_loso_randinit,NLL,9,1.3793942132773251,1.3797882916245976,-0.00039407834727237895,3,0.49609375,0.00390625,0.5669642857142857
cbramod_loso,cbramod_loso_randinit,accuracy,9,0.3865740740740741,0.27546296296296297,0.11111111111111109,9,0.00390625,0.00390625,0.03125
labram_loso,labram_loso_randinit,accuracy,9,0.2750771604938272,0.28935185185185186,-0.01427469135802469,2,0.203125,0.00390625,0.325
