pretrained,control,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_loso,cbramod_loso_randinit,Brier,9,0.4704652723149526,0.4308447374195422,0.03962053489541043,3,0.203125,0.00390625,0.40625
labram_loso,labram_loso_randinit,Brier,9,0.5018221839025769,0.49939388004708124,0.0024283038554956827,6,0.65234375,0.00390625,0.734375
labram_loso,labram_loso_randinit,ECE,9,0.10358399392871674,0.08226265828804386,0.0213213356406729,1,0.0390625,0.00390625,0.3125
cbramod_loso,cbramod_loso_randinit,ECE,9,0.10889294635008635,0.12044669790072698,-0.011553751550640635,5,0.734375,0.00390625,0.734375
cbramod_loso,cbramod_loso_randinit,NLL,9,0.6632025155968749,0.6198142490788158,0.04338826651805912,3,0.203125,0.00390625,0.40625
labram_loso,labram_loso_randinit,NLL,9,0.6954901673956262,0.6925398977905063,0.002950269605119892,6,0.65234375,0.00390625,0.734375
labram_loso,labram_loso_randinit,accuracy,9,0.5358630952380952,0.5111607142857143,0.02470238095238095,7,0.203125,0.00390625,0.40625
cbramod_loso,cbramod_loso_randinit,accuracy,9,0.6020833333333333,0.654265873015873,-0.052182539682539705,3,0.30078125,0.00390625,0.48125
