fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_frozen_p2,eegconformer_broadband_tuned,Brier,9,0.7079814206092228,0.5857874714424159,0.1221939491668068,1,0.01171875,0.00390625,0.019736842105263157
cbramod_frozen_p2,shallow_convnet_broadband_tuned,Brier,9,0.7079814206092228,0.5060592205940803,0.20192220001514252,1,0.01171875,0.00390625,0.019736842105263157
cbramod_frozen_p4,eegconformer_narrowband_tuned,Brier,9,0.7293433980050197,0.5063230362145301,0.22302036179048945,1,0.01171875,0.00390625,0.019736842105263157
labram_finetune_sel,eegconformer_narrowband_tuned,Brier,9,0.7323514279289522,0.5063230362145301,0.22602839171442207,1,0.01171875,0.00390625,0.019736842105263157
labram_finetune_sel,shallow_convnet_broadband,Brier,9,0.7323514279289522,0.5604433913699032,0.17190803655904907,1,0.01171875,0.00390625,0.019736842105263157
labram_frozen_p2,eegconformer_narrowband_tuned,Brier,9,0.7322879363977352,0.5063230362145301,0.2259649001832049,1,0.01171875,0.00390625,0.019736842105263157
labram_frozen_p2,shallow_convnet_broadband,Brier,9,0.7322879363977352,0.5604433913699032,0.17184454502783186,1,0.01171875,0.00390625,0.019736842105263157
labram_frozen_p4,eegconformer_narrowband_tuned,Brier,9,0.739987032086383,0.5063230362145301,0.23366399587185274,1,0.01171875,0.00390625,0.019736842105263157
labram_frozen_p4,shallow_convnet_broadband,Brier,9,0.739987032086383,0.5604433913699032,0.1795436407164797,1,0.01171875,0.00390625,0.019736842105263157
labram_loso,eegconformer_narrowband_tuned,Brier,9,0.7463556693441223,0.5063230362145301,0.24003263312959222,1,0.01171875,0.00390625,0.019736842105263157
labram_loso,shallow_convnet_broadband,Brier,9,0.7463556693441223,0.5604433913699032,0.18591227797421916,1,0.01171875,0.00390625,0.019736842105263157
cbramod_frozen_p2,atcnet_narrowband_retune_tuned,Brier,9,0.7079814206092228,0.5408544510329671,0.1671269695762557,1,0.01953125,0.00390625,0.0290084388185654
cbramod_frozen_p2,atcnet_narrowband_tuned,Brier,9,0.7079814206092228,0.551639145011202,0.15634227559802072,1,0.01953125,0.00390625,0.0290084388185654
cbramod_frozen_p2,eegconformer_narrowband_tuned,Brier,9,0.7079814206092228,0.5063230362145301,0.20165838439469255,2,0.01953125,0.00390625,0.0290084388185654
cbramod_frozen_p2,shallow_convnet_narrowband_tuned,Brier,9,0.7079814206092228,0.4936063210665485,0.21437509954267425,1,0.01953125,0.00390625,0.0290084388185654
cbramod_frozen_p4,eegconformer_broadband_tuned,Brier,9,0.7293433980050197,0.5857874714424159,0.1435559265626037,1,0.01953125,0.00390625,0.0290084388185654
cbramod_frozen_p4,shallow_convnet_narrowband_tuned,Brier,9,0.7293433980050197,0.4936063210665485,0.23573707693847115,1,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,atcnet_narrowband_retune_tuned,Brier,9,0.7180968247854236,0.5408544510329671,0.1772423737524565,2,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,atcnet_narrowband_tuned,Brier,9,0.7180968247854236,0.551639145011202,0.16645767977422152,2,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,eegconformer_narrowband_tuned,Brier,9,0.7180968247854236,0.5063230362145301,0.21177378857089338,2,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,shallow_convnet_narrowband_tuned,Brier,9,0.7180968247854236,0.4936063210665485,0.22449050371887505,1,0.01953125,0.00390625,0.0290084388185654
labram_frozen_p2,shallow_convnet_narrowband_tuned,Brier,9,0.7322879363977352,0.4936063210665485,0.2386816153311866,1,0.01953125,0.00390625,0.0290084388185654
labram_frozen_p4,shallow_convnet_narrowband_tuned,Brier,9,0.739987032086383,0.4936063210665485,0.24638071101983444,1,0.01953125,0.00390625,0.0290084388185654
labram_loso,shallow_convnet_narrowband_tuned,Brier,9,0.7463556693441223,0.4936063210665485,0.25274934827757384,1,0.01953125,0.00390625,0.0290084388185654
labram_finetune_sel,shallow_convnet_narrowband_tuned,Brier,9,0.7323514279289522,0.4936063210665485,0.23874510686240377,1,0.02734375,0.00390625,0.040271966527196654
cbramod_finetune_sel,shallow_convnet_broadband_tuned,Brier,9,0.649258199208129,0.5060592205940803,0.14319897861404876,1,0.0390625,0.00390625,0.05589430894308943
cbramod_finetune_sel,atcnet_narrowband_retune_tuned,Brier,9,0.649258199208129,0.5408544510329671,0.10840374817516192,1,0.0546875,0.00390625,0.07461240310077519
cbramod_finetune_sel,atcnet_narrowband_tuned,Brier,9,0.649258199208129,0.551639145011202,0.09761905419692697,1,0.0546875,0.00390625,0.07461240310077519
cbramod_finetune_sel,eegconformer_broadband_tuned,Brier,9,0.649258199208129,0.5857874714424159,0.06347072776571303,1,0.0546875,0.00390625,0.07461240310077519
cbramod_finetune_sel,eegconformer_narrowband_tuned,Brier,9,0.649258199208129,0.5063230362145301,0.1429351629935988,2,0.0546875,0.00390625,0.07461240310077519
cbramod_finetune_sel,shallow_convnet_narrowband_tuned,Brier,9,0.649258199208129,0.4936063210665485,0.1556518781415805,2,0.07421875,0.00390625,0.09858490566037735
cbramod_frozen_p4,shallow_convnet_broadband,Brier,9,0.7293433980050197,0.5604433913699032,0.16890000663511645,2,0.09765625,0.00390625,0.12545620437956204
cbramod_loso,shallow_convnet_broadband,Brier,9,0.7180968247854236,0.5604433913699032,0.15765343341552032,3,0.09765625,0.00390625,0.12545620437956204
cbramod_frozen_p2,shallow_convnet_broadband,Brier,9,0.7079814206092228,0.5604433913699032,0.14753802923931952,4,0.1640625,0.00390625,0.19510135135135137
cbramod_finetune_sel,shallow_convnet_broadband,Brier,9,0.649258199208129,0.5604433913699032,0.08881480783822576,3,0.25,0.00390625,0.28852459016393445
cbramod_finetune_sel,baseline,ECE,9,0.12361368523311393,0.08079971224877253,0.042813972984341406,0,0.00390625,0.00390625,0.009963768115942028
cbramod_finetune_sel,seed_ensemble,ECE,9,0.12361368523311393,0.08285633887162763,0.040757346361486306,0,0.00390625,0.00390625,0.009963768115942028
cbramod_loso,atcnet_narrowband_retune_tuned,ECE,9,0.11579948490685976,0.14276794863850373,-0.026968463731643983,9,0.00390625,0.00390625,0.009963768115942028
cbramod_loso,atcnet_narrowband_tuned,ECE,9,0.11579948490685976,0.14228176292970218,-0.026482278022842417,9,0.00390625,0.00390625,0.009963768115942028
