dataset,dataset_label,subject,n_classes,experiment_key,experiment,val_accuracy,val_Brier,val_ECE,val_NLL,heldout_accuracy,heldout_Brier,heldout_ECE,heldout_NLL,heldout_Brier_uncalibrated,heldout_ECE_uncalibrated,chance_accuracy,chance_Brier,temperature,temperature_at_clamp,n_patches,window_seconds,selection_split,eval_labels_used_for_selection,audit_json
bci4_2a,BCI_IV_2a,1,4,cbramod_loso_randinit,cbramod_frozen_loso,0.2801724137931034,0.7492464207686671,0.07483554231971168,1.3847942650244145,0.2951388888888889,0.7476780880969759,0.08477099653347825,1.3817003903375564,0.7472790330706043,0.06738526604705242,0.25,0.75,3.0809543132781982,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [2, 3, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7526387682871014, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,2,4,cbramod_loso_randinit,cbramod_frozen_loso,0.27586206896551724,0.74805532073661,0.05628304299999219,1.3825520460451552,0.2638888888888889,0.7474242729271322,0.06979661575528537,1.38120255538494,0.749743399962886,0.06582445749309943,0.25,0.75,2.026782751083374,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 3, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7498785534627146, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,3,4,cbramod_loso_randinit,cbramod_frozen_loso,0.2650862068965517,0.7488071124690452,0.06307937431206935,1.3838636393858683,0.2638888888888889,0.7506287385075268,0.08306340013613285,1.3877373364924834,0.7554908561784095,0.0858018654524219,0.25,0.75,2.4939067363739014,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7517323611682181, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,4,4,cbramod_loso_randinit,cbramod_frozen_loso,0.26939655172413796,0.7486858903646383,0.06924936175140461,1.3837651387825498,0.3055555555555556,0.7464608309509657,0.08310611092005403,1.3796043100996225,0.7443944818989077,0.09250972028545784,0.25,0.75,2.4632067680358887,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 5, 6, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7513292244785845, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,5,4,cbramod_loso_randinit,cbramod_frozen_loso,0.27801724137931033,0.7481363927869753,0.06091801988932402,1.3825762040878236,0.2673611111111111,0.7505565096603221,0.10598102948604507,1.3874725166573116,0.7546668286651982,0.10165992254951443,0.25,0.75,2.0711731910705566,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 6, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7504074116138301, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,6,4,cbramod_loso_randinit,cbramod_frozen_loso,0.28663793103448276,0.7485728734514229,0.052893238052848554,1.38364506264288,0.2881944444444444,0.747528801406856,0.09380242321758954,1.3814367626159119,0.7479246170612239,0.10098414424727542,0.25,0.75,2.3363037109375,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 7, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7506745859364549, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,7,4,cbramod_loso_randinit,cbramod_frozen_loso,0.2629310344827586,0.7487948567495845,0.046973897528060304,1.3838227759192134,0.24305555555555555,0.7481723931212847,0.10269125023736957,1.3826479167277783,0.7494571119416041,0.09893696099284999,0.25,0.75,2.4331002235412598,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 8, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7515926492765292, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,8,4,cbramod_loso_randinit,cbramod_frozen_loso,0.2521551724137931,0.7492273115765135,0.07730422361683705,1.3847863102861742,0.2604166666666667,0.7504265394339215,0.10615008350950403,1.3873836669161916,0.7565721625886049,0.10995759718362137,0.25,0.75,3.0838067531585693,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 7, 9], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7524996234625111, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
bci4_2a,BCI_IV_2a,9,4,cbramod_loso_randinit,cbramod_frozen_loso,0.2650862068965517,0.7489763189604473,0.06952096405764731,1.3843596333068664,0.2916666666666667,0.7481989100652638,0.07001600409233491,1.3828464725911584,0.7490694363826143,0.07256036861740331,0.25,0.75,2.5530457496643066,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 7, 8], ""n_fit_trials"": 1840, ""n_selection_trials"": 464, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.7512347523210756, ""model"": ""cbramod"", ""builder"": ""CBraMod"", ""checkpoint"": ""random_init"", ""pretrained"": false, ""n_parameters"": 4959202, ""n_times"": 800, ""n_chans"": 22, ""amplitude_divisor"": 100.0}"
