dataset,dataset_label,subject,n_classes,experiment_key,experiment,val_accuracy,val_Brier,val_ECE,val_NLL,heldout_accuracy,heldout_Brier,heldout_ECE,heldout_NLL,heldout_Brier_uncalibrated,heldout_ECE_uncalibrated,chance_accuracy,chance_Brier,temperature,temperature_at_clamp,n_patches,window_seconds,selection_split,eval_labels_used_for_selection,audit_json
bnci2014_004,BNCI2014_004,1,2,labram_loso,labram_frozen_loso,0.510670731707317,0.4985628088756692,0.04844787316598317,0.6917070149409124,0.5375,0.49769821119883584,0.08319970728135731,0.6908522209353548,0.5021304573505355,0.09757636204621888,0.5,0.5,3.2318167686462402,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [2, 3, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.4991222225455894, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,2,2,labram_loso,labram_frozen_loso,0.5228658536585366,0.4988583701360391,0.06533189127601431,0.6920041428162585,0.5321428571428571,0.49493366406464434,0.09313120731170085,0.6880664244922933,0.4922539154253457,0.08615634026081018,0.5,0.5,3.7030768394470215,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 3, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.4996960807850797, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,3,2,labram_loso,labram_frozen_loso,0.5259146341463414,0.4923763503898597,0.061903598272314064,0.6854367197712906,0.48125,0.5530976625000299,0.14423288956922825,0.7509743865297128,0.7328952206371452,0.30749206975597654,0.5,0.5,3.1903693675994873,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 4, 5, 6, 7, 8, 9], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.01, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.4948554457658385, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,4,2,labram_loso,labram_frozen_loso,0.50920245398773,0.4989136641303002,0.044767289663294484,0.6920589097429571,0.559375,0.49318221601035506,0.10484172171842365,0.6863133625795651,0.48371153901724256,0.10011226616066847,0.5,0.5,3.2591371536254883,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 5, 6, 7, 8, 9], ""n_fit_trials"": 2608, ""n_selection_trials"": 652, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.49935774793334864, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,5,2,labram_loso,labram_frozen_loso,0.5107361963190185,0.498267199872416,0.05334171285342905,0.6914017621062831,0.45,0.5090772908578257,0.10950310260827582,0.7022549368649982,0.5380319330455849,0.14830645970007644,0.5,0.5,3.108440637588501,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 6, 7, 8, 9], ""n_fit_trials"": 2608, ""n_selection_trials"": 652, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.49884673840297683, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,6,2,labram_loso,labram_frozen_loso,0.5182926829268293,0.49994787787255685,0.049792213040696955,0.6930950912651096,0.525,0.4988921768441069,0.09487127984094945,0.6920391254266385,0.5012791726979952,0.09768511381666453,0.5,0.5,17.28386116027832,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 7, 8, 9], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.5033134130123479, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,7,2,labram_loso,labram_frozen_loso,0.5350609756097561,0.49508842489400523,0.05055495061335141,0.688249043324849,0.55,0.4940697973117373,0.066852036538698,0.6872480161536464,0.51126532523753,0.11151555075386574,0.5,0.5,3.614570379257202,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 8, 9], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.01, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.4978286878279288, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,8,2,labram_loso,labram_frozen_loso,0.5169753086419753,0.49812597011543497,0.06463389024149276,0.691266500228413,0.60625,0.4848449932363291,0.13102415765315428,0.6779338300294073,0.470714255119378,0.10096081107621206,0.5,0.5,2.7736763954162598,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 7, 9], ""n_fit_trials"": 2592, ""n_selection_trials"": 648, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.49842039683845907, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
bnci2014_004,BNCI2014_004,9,2,labram_loso,labram_frozen_loso,0.5137195121951219,0.4987533603598103,0.0698862128188172,0.6918972933278117,0.58125,0.4906036430993284,0.10459984283666343,0.6837292035490193,0.47827261804483323,0.07960937451358116,0.5,0.5,3.2847366333007812,False,4,4.0,pooled_training_subjects_validation,False,"{""adaptation"": ""frozen_linear_probe_loso"", ""pool_subjects"": [1, 2, 3, 4, 5, 6, 7, 8], ""n_fit_trials"": 2624, ""n_selection_trials"": 656, ""selected_C"": 0.001, ""selected_pooling"": ""mean"", ""selection_Brier_at_selected_C"": 0.49928885098257203, ""checkpoint"": ""/Volumes/kz_extended/CalibMI/third_party/LaBraM/checkpoints/labram-base.pth"", ""missing"": [""fc_norm.weight"", ""fc_norm.bias""], ""unexpected"": [""logit_scale"", ""mask_token"", ""lm_head.weight"", ""lm_head.bias"", ""projection_head.0.weight"", ""projection_head.0.bias"", ""norm.weight"", ""norm.bias""], ""n_parameters"": 5819936, ""model_kwargs"": {""drop_rate"": 0.0, ""drop_path_rate"": 0.1, ""attn_drop_rate"": 0.0, ""drop_block_rate"": null, ""use_mean_pooling"": true, ""init_scale"": 0.001, ""use_rel_pos_bias"": false, ""use_abs_pos_emb"": true, ""init_values"": 0.1, ""qkv_bias"": false}}"
