dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BCI IV-2a,1,baseline,Baseline,0.4,0.6546277841363825,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.7391304347826086,0.2608695652173913,0.4340277777777778,0.64,0.36,125,0.53125,0.6081826653755061,0.6101634380152036,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,baseline,Baseline,0.6,0.5940164901539069,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.6764705882352942,0.3235294117647059,0.5694444444444444,0.6219512195121951,0.3780487804878049,164,0.53125,0.6081826653755061,0.6101634380152036,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,baseline,Baseline,0.8,0.4321678941274866,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.5869565217391305,0.41304347826086957,0.7951388888888888,0.5633187772925764,0.4366812227074236,229,0.53125,0.6081826653755061,0.6101634380152036,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,baseline,Baseline,0.9,0.39139464497566223,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.5961538461538461,0.40384615384615385,0.90625,0.5478927203065134,0.4521072796934866,261,0.53125,0.6081826653755061,0.6101634380152036,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,mdrm_t_ea,MDRM-T + EA,0.4,0.7926681336292992,stored_validation_locked_threshold,validation,False,validation_selected_threshold,0.3793103448275862,0.9090909090909091,0.09090909090909091,0.0,,,0,0.5729166666666666,0.725962338452663,0.4862837128918394,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,mdrm_t_ea,MDRM-T + EA,0.6,0.6804775718841334,stored_validation_locked_threshold,validation,False,validation_selected_threshold,0.5689655172413793,0.8484848484848485,0.15151515151515152,0.006944444444444444,1.0,0.0,2,0.5729166666666666,0.725962338452663,0.4862837128918394,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,mdrm_t_ea,MDRM-T + EA,0.8,0.5842149601918788,stored_validation_locked_threshold,validation,False,validation_selected_threshold,0.7931034482758621,0.782608695652174,0.21739130434782608,0.13541666666666666,0.8461538461538461,0.15384615384615385,39,0.5729166666666666,0.725962338452663,0.4862837128918394,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,mdrm_t_ea,MDRM-T + EA,0.9,0.5550730861925965,stored_validation_locked_threshold,validation,False,validation_selected_threshold,0.8793103448275862,0.7647058823529411,0.23529411764705882,0.2326388888888889,0.8208955223880597,0.1791044776119403,67,0.5729166666666666,0.725962338452663,0.4862837128918394,results/calibration_workflow_mdrm_t_smoke/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
